,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image,tsne-2d-one,tsne-2d-two
180,31782,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Lee Women Paula Blue Top,31782.jpg,-6.5866666,-2.3693626
181,42270,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Vans Unisex Black & Grey Classic Shoes,42270.jpg,5.573389,-3.3753996
182,12500,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,United Colors of Benetton Men Short Black Shirts,12500.jpg,-2.664417,-4.470303
183,26735,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,Reebok Men Pack of 2 Pirates of the Caribbean Deos,26735.jpg,-0.9545615,8.2667885
184,30650,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Nike Men Printed Black T-shirt,30650.jpg,-1.2542243,-1.0337213
185,56026,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,Colorbar Soft Touch Mousse Lipstick 025,56026.jpg,-3.3445196,9.548734
186,21948,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Murcia Women Casual Brown Handbag,21948.jpg,2.0245075,-0.1598012
187,32563,Women,Apparel,Bottomwear,Trousers,Blue,Summer,2012,Casual,ONLY Women directoire blue Trousers,32563.jpg,-5.2904563,1.5743445
188,58980,Women,Personal Care,Fragrance,Deodorant,Pink,Spring,2017,Casual,Colour me Women Flowers Deo,58980.jpg,-0.5121286,8.524337
189,40143,Girls,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Gini and Jony Girls Pretty Blossom Blue Top,40143.jpg,-1.6121988,0.45828515
190,10633,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011,Formal,Carlton London Men Formal Brown Formal Shoes,10633.jpg,3.7769268,-3.2265391
191,24406,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Vishudh Women Red Printed Kurta,24406.jpg,-9.134336,1.3334845
192,4716,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Response ST Analogue Black Watch,4716.jpg,4.5403357,7.939751
193,21174,Women,Apparel,Topwear,Tops,Beige,Fall,2011,Casual,s.Oliver Women Stripes Beige Top,21174.jpg,-7.146675,-2.9849036
194,15341,Women,Apparel,Bottomwear,Shorts,Pink,Fall,2011,Sports,Nike Women Solid Pink Shorts,15341.jpg,-2.2079334,3.4024136
195,52486,Women,Apparel,Innerwear,Camisoles,Maroon,Winter,2015,Casual,Red Rose Maroon Camisole,52486.jpg,-6.847497,7.1617064
196,53554,Men,Apparel,Innerwear,Boxers,Multi,Summer,2016,Casual,Probase Multicoloured Printed Boxers,53554.jpg,-5.2900004,5.3636274
197,14293,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Classic Polo Men Stripes Blue Tshirts,14293.jpg,-0.7667894,-6.8660593
198,47366,Women,Accessories,Bags,Handbags,Blue,Summer,2012,Casual,Baggit Women Blue Bag,47366.jpg,1.6518362,-0.5737658
199,6041,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,UCB Men's Polo Neck With Lion Logo Navy Blue T-shirt,6041.jpg,-2.554659,-7.6793466
200,23623,Girls,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Doodle Kids Girls Pink I love Shopping Top,23623.jpg,-1.4174364,0.1545849
201,17416,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Lotto Men Atlantica Black Sports Shoe,17416.jpg,6.429287,-7.290723
202,9835,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Little Miss Women Printed Grey T-shirt,9835.jpg,-8.8399315,-3.2624922
203,29319,Unisex,Accessories,Bags,Backpacks,Red,Summer,2012,Casual,ADIDAS Unisex Chicago Bulls Red Backpack,29319.jpg,1.087104,1.7574624
204,7193,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Jealous 21 Women Black Jegging,7193.jpg,-4.001112,3.4869907
205,12958,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,ADIDAS Men Sports Black Sports Shoes,12958.jpg,5.2438974,-5.385071
206,27283,Women,Apparel,Topwear,Kurtas,Magenta,Fall,2011,Ethnic,Mother Earth Women Magenta Kurta,27283.jpg,-9.611418,0.72100836
207,30234,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012,Casual,Numero Uno Men Black Flip Flops,30234.jpg,6.1103477,-0.3917126
208,9009,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Murcia Women Snake Print Bag Brown Handbags,9009.jpg,1.4311599,4.521592
209,3533,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Myntra Men's If You Don't Like Navy Blue T-shirt,3533.jpg,-4.2506084,-8.360562
210,42614,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016,Casual,Estelle Women Earrings & Pendant Set,42614.jpg,5.9828954,4.9567494
211,12164,Women,Apparel,Topwear,Dupatta,Orange,Fall,2011,Ethnic,Aurelia Women Voile Orange Dupatta,12164.jpg,-8.825874,-0.5201708
212,26351,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,DKNY Women White Dial Watch NY8472,26351.jpg,4.5359197,7.6643224
213,17624,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011,Sports,ADIDAS Men Solid Navy Blue Track Pant,17624.jpg,-4.597289,2.044905
214,47154,Girls,Apparel,Bottomwear,Capris,Black,Summer,2012,Casual,Gini and Jony Girls Black Capris,47154.jpg,-2.2833197,3.3963542
215,35574,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2013,Casual,Gliders Men Esquire Red Flip Flops,35574.jpg,6.50546,0.43201622
216,46086,Women,Footwear,Shoes,Sports Shoes,Lavender,Summer,2012,Sports,ADIDAS Women Lavender Hagkok Sports Shoes,46086.jpg,3.84842,-6.967191
217,51031,Women,Apparel,Innerwear,Bra,White,Summer,2017,Casual,Enamor White Bra,51031.jpg,-6.774172,7.3758025
218,13284,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011,Casual,Gini and Jony Kids Boys Solid Black Shorts,13284.jpg,-2.4048603,3.6107864
219,54543,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012,Casual,F Sports Men White Outlander Sports Shoes,54543.jpg,5.8969064,-7.481559
220,55491,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017,Casual,Revlon Gold Dust Poussiere Doree Colorburst Lip Gloss 024,55491.jpg,-2.266663,8.454298
221,26163,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012,Formal,John Miller Men Dark Grey Trousers,26163.jpg,-3.939307,2.1251683
222,3701,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Tantra Women Flower Heart Black Long T-shirt,3701.jpg,-9.160981,-1.6540949
223,29917,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Police Men White Dial Watch PL12698JS,29917.jpg,4.4187517,8.396717
224,42426,Women,Apparel,Topwear,Kurtas,Sea Green,Summer,2012,Ethnic,Aurelia Women Sea Green Kurta,42426.jpg,-9.4628525,0.59665436
225,32751,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,FILA Men Liga II Black Shoes,32751.jpg,6.3800287,-6.339941
226,56214,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016,Casual,Estelle Women Gold Earrings,56214.jpg,5.9905705,5.2739525
227,10401,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,Jealous 21 Women Uaine Purple Tops,10401.jpg,-7.955639,-0.40084922
228,40371,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Tokyo Talkies Women Navy Slim Fit Jeans,40371.jpg,-4.560429,1.3198112
229,21346,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016,Casual,Pal Zileri Men Casual Gold Frame Sunglasses,21346.jpg,10.9138,3.003348
230,45603,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Arrow Men Black Formal Shoes,45603.jpg,3.296731,-3.4276512
231,4524,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Puma Men's YugoRun Black White Shoe,4524.jpg,6.8237233,-4.937294
232,37223,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,United Colors of Benetton Women Blue Top,37223.jpg,-7.473013,-2.8340418
233,53766,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Puma Men White and Navy Blue T-shirt,53766.jpg,-1.2210553,-6.3042684
234,25520,Girls,Apparel,Topwear,Tops,White,Fall,2011,Casual,Doodle Kids Girls City Chic White Top,25520.jpg,-1.1376785,-0.04019349
235,32597,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,ONLY Women Black Top,32597.jpg,-7.3411117,-1.3947735
236,58974,Men,Personal Care,Fragrance,Deodorant,Gold,Spring,2017,Casual,Colour me Men Gold Deo,58974.jpg,-0.75448185,8.703954
237,33445,Women,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Baggit Women Lamboo Mayur Black Wallet,33445.jpg,2.1072078,4.608517
238,57100,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Elle Women Dark Pink Top,57100.jpg,-6.951877,-0.15874648
239,36137,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,2012,Sports,Nike Women Free Run Pink Sports Shoes,36137.jpg,4.294934,-6.776949
240,41859,Men,Footwear,Sandal,Sandals,Black,Summer,2016,Casual,Estd. 1977 Men Black Sandals,41859.jpg,6.0867224,-4.446705
241,21180,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011,Casual,ADIDAS Men Adi Cells Black Flip Flops,21180.jpg,7.9956765,-1.7456807
242,39943,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013,Casual,GAS Men Brown Count Casual Shoes,39943.jpg,3.1837795,-3.8851633
243,52472,Women,Apparel,Loungewear and Nightwear,Bath Robe,Pink,Winter,2015,Casual,Red Rose Women White & Pink Polka Dot Print Bath Robe,52472.jpg,-8.4596,2.9763238
244,58148,Unisex,Accessories,Headwear,Caps,White,Fall,2012,Casual,Puma Unisex White Cap,58148.jpg,-0.51390165,2.5308163
245,20052,Women,Accessories,Mufflers,Mufflers,Yellow,Fall,2011,Casual,United Colors Of Benetton Women Yellow Muffler,20052.jpg,0.41480997,-2.015132
246,5630,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,2011,Casual,ADIDAS Women's Adi Groove Blue Flip Flop,5630.jpg,6.7251296,-2.2804198
247,44517,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2013,Casual,Coolers Men Brown Pokar Flip Flops,44517.jpg,5.916936,-1.6237572
248,47392,Women,Accessories,Bags,Handbags,Beige,Fall,2012,Casual,Baggit Women Beige Bag,47392.jpg,1.7299377,-0.49778262
249,50325,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012,Ethnic,Aurelia Women Navy Blue Kurta,50325.jpg,-9.578676,0.7355536
250,8913,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Puma Men Cabana Racer Sketch White Sports Shoes,8913.jpg,6.345246,-6.9564424
251,16530,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Locomotive Men Check Red Shirt,16530.jpg,-4.277493,-3.0946407
252,22705,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,Nike Men White Capri II Casual Shoe,22705.jpg,4.815804,-7.8391376
253,7167,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Scullers Men Scul Purple White Shirt,7167.jpg,-4.3939104,-2.9553823
254,46240,Women,Apparel,Topwear,Tunics,White,Summer,2012,Casual,Fusion Beats Women White Printed Tunic,46240.jpg,-8.18804,1.565741
255,27277,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,Mother Earth Women Blue Kurta,27277.jpg,-9.365414,1.2112119
256,13042,Women,Footwear,Shoes,Flats,Brown,Winter,2012,Casual,Inc 5 Women Brown Heels,13042.jpg,5.094649,-0.79719514
257,6889,Women,Apparel,Topwear,Jackets,Cream,Summer,2011,Casual,Forever New Women Stone Cream Jacket,6889.jpg,-9.5626955,-0.01140664
258,31312,Women,Apparel,Topwear,Kurtas,Peach,Summer,2012,Ethnic,W Women Peach Kurta,31312.jpg,-8.758094,1.6535002
259,12190,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Basics Men Blue Slim Fit Checked Shirt,12190.jpg,-4.4012585,-2.7919598
260,55657,Women,Footwear,Shoes,Heels,Gold,Winter,2015,Casual,Catwalk Women Golden Wedges,55657.jpg,7.4357853,-0.27568886
261,19578,Women,Apparel,Topwear,Tops,Purple,Summer,2011,Casual,United Colors of Benetton Women Solid Purple Top,19578.jpg,-7.4263725,-2.198671
262,27879,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Scullers For Her Women Blue Top,27879.jpg,-6.495475,-2.2339177
263,34452,Women,Footwear,Shoes,Flats,Copper,Winter,2012,Casual,Rocia Women Copper Sandals,34452.jpg,5.350251,-0.5363575
264,6287,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Classic Polo Men's Swiss Yellow T-shirt,6287.jpg,-3.6953807,-6.0758853
265,7355,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Tantra Men's Black Sabbath Navy T-shirt,7355.jpg,-2.6782656,-9.206877
266,46072,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,Lino Perros Men Black Leather Belt,46072.jpg,7.965162,2.5489957
267,22537,Men,Footwear,Sandal,Sandals,Tan,Summer,2013,Casual,Gas Men Eldorado Tan Casual  Sandals,22537.jpg,5.427087,0.001861129
268,28831,Women,Apparel,Innerwear,Briefs,Brown,Summer,2017,Casual,Enamor Women Pack of 3 Mid-Rise Bikini Brief,28831.jpg,-0.90457636,5.362533
269,43500,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White T-shirt,43500.jpg,-4.7943196,-7.3601394
270,2627,Women,Footwear,Shoes,Flats,Silver,Fall,2010,Casual,Carlton London Women Wedge Silver Sandal,2627.jpg,5.5786405,-0.81197524
271,27045,Women,Accessories,Bags,Clutches,Off White,Summer,2012,Casual,Yelloe Off White Fur Zip Clutch,27045.jpg,0.056906387,4.0761395
272,13270,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Palm Tree Kids Girls Printed White Tops,13270.jpg,-1.3511796,0.17090243
273,18698,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016,Casual,Hanes Men Grey Ultimate Duo Dry Cotton Stretch Bikini Briefs,18698.jpg,-5.282204,5.4617057
274,55465,Women,Personal Care,Lips,Lipstick,Red,Spring,2017,Casual,Revlon Super Lusterous Lipstick 304,55465.jpg,-3.2806463,9.529355
275,26197,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017,Casual,Formula 1 Go Men Perfume,26197.jpg,-0.51129925,7.0394564
276,31120,Girls,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Palm Tree Girls Pink Top,31120.jpg,-1.2728609,0.28306288
277,25712,Unisex,Accessories,Headwear,Caps,Blue,Summer,2012,Sports,ADIDAS Unisex Blue Cap,25712.jpg,-0.50940084,2.6097906
278,11527,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011,Casual,United Colors of Benetton Men Olive Tshirts,11527.jpg,-4.0983405,-8.008526
279,14869,Men,Accessories,Wallets,Wallets,Black,Summer,2011,Casual,United Colors of Benetton Men Solid Black Wallets,14869.jpg,1.3663324,4.5580187
280,40385,Women,Apparel,Topwear,Tops,Yellow,Summer,2012,Casual,Tokyo Talkies Women Yellow Top,40385.jpg,-8.287908,-3.0857577
281,15187,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Arrow Sport Men Solid White Polo Tshirts,15187.jpg,-3.6903033,-6.1866703
282,5402,Women,Footwear,Shoes,Sports Shoes,Purple,,2011,Sports,Kalenji Ekiden 200 Wn Purple 2011,5402.jpg,5.8655086,-8.617897
283,44725,Women,Footwear,Flip Flops,Flip Flops,Orange,Summer,2012,Casual,Lotto Women Coral Elegant Flip Flops,44725.jpg,7.8004117,-1.6454425
284,14055,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Flying Machine Men Check Green Shirts,14055.jpg,-4.2980895,-3.1273594
285,20260,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Wrangler Men Applique Navy Blue Tshirt,20260.jpg,-1.3687135,-6.2919416
286,7731,Men,Footwear,Flip Flops,Flip Flops,Grey,Winter,2011,Casual,Puma Men's Winglet II Grey Yellow White Flip Flop,7731.jpg,6.2794023,-2.1558962
287,22153,Men,Footwear,Sandal,Sandals,Brown,Summer,2011,Casual,Lee Cooper Men Brown Casual Sandals,22153.jpg,3.9390361,-1.8761028
288,43958,Men,Footwear,Sandal,Sandals,Olive,Fall,2012,Casual,Puma Men Olive Techno Ind Sandal,43958.jpg,4.7747455,-0.043101378
289,28469,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Urban Yoga Women Printed Pink T-shirt,28469.jpg,-7.8933697,-3.4383273
290,50573,Men,Apparel,Innerwear,Trunk,Charcoal,Summer,2016,Casual,Chromozome Men Charcoal Trunk Trunks,50573.jpg,-5.2685175,5.388684
291,34036,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Palm Tree Boys Check Blue Shirt,34036.jpg,-0.08214182,-1.0497041
292,55001,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017,,Lakme Absolute Lip Last Day Kiss Lip Colour,55001.jpg,-2.7092984,8.095544
293,8779,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Indigo Nation Men Club Satin Hot Stepper Navy Blue Shirt,8779.jpg,-0.7485498,-3.8391128
294,3391,Women,Accessories,Bags,Handbags,White,Winter,2015,Casual,Murcia Women White With Stitch Bag,3391.jpg,2.4467864,0.107267365
295,43164,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Men Black Watch,43164.jpg,4.4387617,8.776874
296,2243,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,ADIDAS Men Stripe Polo White Polo T-shirt,2243.jpg,-1.5542732,-8.059655
297,30496,Women,Apparel,Innerwear,Bra,Purple,Summer,2014,Casual,Lovable Women Fiona Purple Bra,30496.jpg,-5.5051723,7.5024014
298,27421,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Winter,2015,Casual,Jockey Women Blue Lounge Pants,27421.jpg,-5.0573626,2.1106148
299,57756,Women,Personal Care,Skin Care,Face Wash and Cleanser,Green,Spring,2017,Casual,Lotus Herbals Neem & Clove Purifying Face Wash,57756.jpg,-0.58762753,7.246994
300,33213,Women,Apparel,Topwear,Tops,Magenta,Summer,2012,Casual,Sepia Women Printed Magenta Top,33213.jpg,-8.216068,-0.6161743
301,39729,Women,Apparel,Topwear,Tops,Olive,Summer,2012,Casual,Arrow Woman Olive Top,39729.jpg,-7.631105,-2.9257953
302,25376,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016,Casual,Levis Men Grey Innerwear T-Shirt,25376.jpg,-2.1247332,-4.176372
303,11143,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Men Price Catch Black Shirts,11143.jpg,0.4198491,-4.495402
304,56684,Women,Apparel,Saree,Sarees,Beige,Fall,2012,Ethnic,Fabindia Beige & Maroon Mull Printed Saree,56684.jpg,-9.379232,4.3145156
305,4988,Women,Apparel,Dress,Dresses,White,Summer,2011,Casual,Gini and Jony Girl's Vanya White Polka Dot Kidswear,4988.jpg,-0.7859956,1.186761
306,44341,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Indian Terrain Men Blue T-shirt,44341.jpg,-3.0377004,-5.5739694
307,14431,Women,Footwear,Shoes,Heels,Black,Summer,2012,Casual,Enroute Women Casual Black Flats,14431.jpg,3.466787,-3.0387318
308,20604,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Baggit Women Umbrella Dum Brown Handbag,20604.jpg,1.8504587,-0.29742566
309,52224,Women,Accessories,Jewellery,Necklace and Chains,Silver,Summer,2012,Casual,Lencia Grey Swarovski Pearl Necklace,52224.jpg,5.9873953,4.697862
310,45293,Women,Accessories,Watches,Watches,Red,Winter,2016,Casual,CASIO SHEEN Women Red Dial Watch SX017,45293.jpg,4.42212,9.618276
311,36761,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Maxima Men Black Watch,36761.jpg,4.1884975,8.979208
312,33021,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012,Ethnic,Mother Earth Women Printed Cream Kurta,33021.jpg,-9.946661,1.5368148
313,25144,Women,Accessories,Bags,Handbags,Orange,Winter,2015,Casual,Lino Perros Women Leatherite Orange Handbag,25144.jpg,2.2811632,-0.107158944
314,11371,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,United Colors Of Benetton Men Summer Black Shirts,11371.jpg,-2.677704,-4.47521
315,41401,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Wrangler Women White Smocked Top,41401.jpg,-7.4065876,-2.9617887
316,14603,Men,Accessories,Socks,Socks,Grey,Summer,2011,Casual,United Colors of Benetton Men Pack of 2 Grey Socks,14603.jpg,-0.51065415,3.5828683
317,37481,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Esprit Women White Dial Watch,37481.jpg,3.146356,7.2820196
318,5254,Unisex,Accessories,Bags,Duffel Bag,Red,Winter,2015,Casual,Wildcraft Unisex Red Duffle Bag,5254.jpg,2.7713206,0.9029186
319,44173,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,Nike Fragrances Women Trendy Perfume 75ml,44173.jpg,-0.43922213,7.9977684
320,25978,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,J.Del Pozo Halloween Kiss Sexy Women Perfume,25978.jpg,0.4217619,9.065438
321,4386,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Wrangler Cowboy Photo T-shirt,4386.jpg,-2.7972429,-8.6806965
322,51693,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Van Heusen Unisex Brown Sunglasses,51693.jpg,10.08516,3.4595869
323,16154,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal,Enroute Men Leather Black Formal Shoes,16154.jpg,3.3428848,-3.433027
324,22361,Men,Footwear,Sandal,Sports Sandals,Navy Blue,Summer,2012,Casual,Reebok Men Navy Twist Sandals,22361.jpg,4.516398,0.016805194
325,29789,Men,Apparel,Topwear,Tshirts,Pink,Summer,2013,Casual,Basics Men Pack of 3 T-shirt,29789.jpg,-4.789275,-5.518068
326,19920,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015,Casual,Wildcraft Unisex Black Outdoor Backpack,19920.jpg,1.128604,2.1811545
327,7503,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,Nike Men's As Icon Blue T-shirt,7503.jpg,-1.5540239,-0.65922
328,46624,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,2017,Casual,Rasasi Men Emotion Deo and Perfume Set,46624.jpg,-0.25902754,8.558223
329,34204,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2013,Casual,Proline Men Navy Track Pants,34204.jpg,-4.547345,2.1356225
330,17086,Women,Accessories,Wallets,Wallets,Orange,Winter,2015,Casual,Lino Perros Women Blue Zip Orange Wallet,17086.jpg,2.6840916,4.552884
331,50741,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018,Casual,Red Chief Men Black Shoes,50741.jpg,4.074685,-3.6431236
332,55233,Women,Personal Care,Makeup,Foundation and Primer,Skin,Summer,2019,Casual,Lakme Nine to Five Flawless Makeup Shell Foundation,55233.jpg,-1.48344,8.728622
333,13426,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,United Colors of Benetton Men Stripes Red  Polo T-shirts,13426.jpg,-1.4030777,-6.176363
334,43356,Women,Footwear,Shoes,Sports Shoes,Charcoal,Summer,2012,Sports,Reebok Women Charcoal Grey Fuel Techno Sports Shoes,43356.jpg,6.1668825,-5.177454
335,28207,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Ray-Ban Men Active Lifestyle Black Sunglasses,28207.jpg,11.078106,2.8941226
336,13846,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,John Miller Men Stripes Blue Shirts,13846.jpg,-0.039838687,-4.341079
337,12994,Boys,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,ADIDAS Kids Boys Duramo Synthetic Black Sports Shoes,12994.jpg,3.9841957,-4.685726
338,46278,Women,Apparel,Topwear,Tunics,Red,Summer,2012,Casual,109F Women Red & White Striped Tunic,46278.jpg,-8.187088,-0.26536512
